dataset,fold,method,test_error,rank,normalized-error,time fit (s),time infer (s),config_selected,portfolio_name,seed,fit budget
kc2,2,Portfolio-N2 metalearning (ensemble),0.1095238095238095,329.00000000000006,0.8125000000000058,1.1524345874786377,0.0016615765304857,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-2-PS2-ES20-S0,0,
kc2,0,Portfolio-N3 metalearning (ensemble),0.1298701298701299,513.5,0.9473684210526334,0.6638696193695068,0.0007852740671442,['XGBoost_r146_BAG_L1'],,0,
kc2,1,Portfolio-N3 metalearning (ensemble),0.1287878787878787,938.2142857142856,1.0,0.5286576747894287,0.0009414062646156,['XGBoost_r146_BAG_L1'],,0,
kc2,2,Portfolio-N3 metalearning (ensemble),0.1142857142857143,584.0000000000485,0.9375000000000052,0.4695217609405517,0.0009724052473046,['XGBoost_r146_BAG_L1'],,0,
meta,0,Portfolio-N2 metalearning (ensemble),0.0416666666666666,590.0689655172414,0.9090975207092408,3.730167865753174,0.0002475624734705,['CatBoost_r7_BAG_L1'],,0,
meta,1,Portfolio-N2 metalearning (ensemble),0.025,504.0,0.7500000000000037,2.743682384490967,0.0002223343560189,['CatBoost_r7_BAG_L1'],,0,
meta,2,Portfolio-N2 metalearning (ensemble),0.0791666666666667,384.3,0.5000000000000024,3.88459062576294,0.0002328193548953,['CatBoost_r7_BAG_L1'],,0,
meta,0,Portfolio-N3 metalearning (ensemble),0.0458333333333332,739.448275862069,1.0,2.77151870727539,0.0001737746325406,['CatBoost_r179_BAG_L1'],,0,
meta,1,Portfolio-N3 metalearning (ensemble),0.0333333333333333,653.0,1.0,2.1159589290618896,0.0001677554665189,['CatBoost_r179_BAG_L1'],,0,
meta,2,Portfolio-N3 metalearning (ensemble),0.0583333333333333,93.0,0.187500000000003,3.672460794448853,0.000190721316771,['CatBoost_r179_BAG_L1'],,0,
no2,0,Portfolio-N2 metalearning (ensemble),0.3044871794871795,874.5,1.0,2.9860239028930664,0.0001218080520629,['CatBoost_r78_BAG_L1'],,0,
no2,1,Portfolio-N2 metalearning (ensemble),0.2304,373.0,0.8279569892473122,3.522749900817871,0.0001257991790771,['CatBoost_r78_BAG_L1'],,0,
no2,2,Portfolio-N2 metalearning (ensemble),0.2256,985.125,1.0,4.508203506469727,0.0001345205307006,['CatBoost_r78_BAG_L1'],,0,
no2,0,Portfolio-N3 metalearning (ensemble),0.3044871794871795,874.5,1.0,2.9860239028930664,0.0001218080520629,['CatBoost_r78_BAG_L1'],,0,
no2,1,Portfolio-N3 metalearning (ensemble),0.2304,373.0,0.8279569892473122,3.522749900817871,0.0001257991790771,['CatBoost_r78_BAG_L1'],,0,
no2,2,Portfolio-N3 metalearning (ensemble),0.2256,985.125,1.0,4.508203506469727,0.0001345205307006,['CatBoost_r78_BAG_L1'],,0,
pm10,0,Portfolio-N2 metalearning (ensemble),0.3108974358974359,666.0,1.0,4.0642805099487305,0.0001311922073364,['CatBoost_r78_BAG_L1'],,0,
pm10,1,Portfolio-N2 metalearning (ensemble),0.5352564102564102,686.25,1.0,2.9809627532958984,0.0001240730285644,['CatBoost_r78_BAG_L1'],,0,
pm10,2,Portfolio-N2 metalearning (ensemble),0.3782051282051282,351.5,0.905660363118546,2.6612436771392822,0.0001175642013549,['CatBoost_r78_BAG_L1'],,0,
pm10,0,Portfolio-N3 metalearning (ensemble),0.2387820512820513,161.00000000000003,0.4411771280269088,5.333738803863525,0.0015220928192137,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
pm10,1,Portfolio-N3 metalearning (ensemble),0.5192307692307692,376.5,0.9363635160328292,4.189749240875244,0.0009573745727538,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
pm10,2,Portfolio-N3 metalearning (ensemble),0.3605769230769231,114.0,0.8018867625489463,3.660156726837158,0.0010072994232176,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
rmftsa_ladata,0,Portfolio-N2 metalearning (ensemble),0.0310559006211179,1016.0,1.0,8.747193574905396,0.0001479227711835,['CatBoost_r133_BAG_L1'],,0,
rmftsa_ladata,1,Portfolio-N2 metalearning (ensemble),0.0310559006211179,748.0000000002967,1.0,13.441104650497437,0.0001802313046192,['CatBoost_r133_BAG_L1'],,0,
rmftsa_ladata,2,Portfolio-N2 metalearning (ensemble),0.0360501567398119,792.3275862068965,1.0,6.302615404129028,0.000127422528004,['CatBoost_r133_BAG_L1'],,0,
rmftsa_ladata,0,Portfolio-N3 metalearning (ensemble),0.0155279503105589,79.13294797687861,0.3333333333333358,4.344529628753662,0.0017352883271342,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
rmftsa_ladata,1,Portfolio-N3 metalearning (ensemble),0.0248447204968944,255.0000000002793,0.7500000000000052,4.633305072784424,0.0018761148602942,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
rmftsa_ladata,2,Portfolio-N3 metalearning (ensemble),0.0329153605015674,373.0,0.9000000000000035,4.719328880310059,0.0017337207719096,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-1-PS3-ES20-S0,0,
sensory,0,Portfolio-N2 metalearning (ensemble),0.6731059284797002,900.5,1.0,3.367523431777954,0.0008980226185586,['NeuralNetTorch_r116_BAG_L1'],,0,
sensory,1,Portfolio-N2 metalearning (ensemble),0.6396446199073924,966.5,1.0,3.724418878555298,0.0009699455565876,['NeuralNetTorch_r116_BAG_L1'],,0,
sensory,2,Portfolio-N2 metalearning (ensemble),0.7451539426170387,1089.5,1.0,3.531489849090576,0.0009340834286477,['NeuralNetTorch_r116_BAG_L1'],,0,
sensory,0,Portfolio-N3 metalearning (ensemble),0.6314842505318075,196.5,0.60575975880498,0.7281968593597412,0.0009919785790973,['LightGBM_r19_BAG_L1'],,0,
sensory,1,Portfolio-N3 metalearning (ensemble),0.5856111722369086,355.5,0.7521838455615795,0.6816730499267578,0.0009387772944238,['LightGBM_r19_BAG_L1'],,0,
sensory,2,Portfolio-N3 metalearning (ensemble),0.7101707666273834,731.5,1.0,1.0302109718322754,0.0011074791351954,['LightGBM_r19_BAG_L1'],,0,
socmob,0,Portfolio-N2 metalearning (ensemble),9.606653066500613,612.5,0.9972801451141696,10.38019633293152,0.0005322447285107,['NeuralNetTorch_r79_BAG_L1'],,0,
socmob,1,Portfolio-N2 metalearning (ensemble),6.711751585874861,31.5,0.2569700726590151,12.215257167816162,0.0004756636273077,['NeuralNetTorch_r79_BAG_L1'],,0,
socmob,2,Portfolio-N2 metalearning (ensemble),18.86207419551229,258.0,0.6189667094583972,11.141512632369995,0.0004773775186505,['NeuralNetTorch_r79_BAG_L1'],,0,
socmob,0,Portfolio-N3 metalearning (ensemble),28.67988984211156,1200.5,1.0,5.0391926765441895,0.0004809249231147,['NeuralNetTorch_r37_BAG_L1'],,0,
socmob,1,Portfolio-N3 metalearning (ensemble),34.26434631595223,1202.5,1.0,4.308693647384644,0.0004341528077439,['NeuralNetTorch_r37_BAG_L1'],,0,
socmob,2,Portfolio-N3 metalearning (ensemble),40.67344052284184,1210.0000000000002,1.0,5.040124893188477,0.0005513904003948,['NeuralNetTorch_r37_BAG_L1'],,0,
tecator,0,Portfolio-N2 metalearning (ensemble),1.0171448490253618,165.5,0.6194072707206787,323.81422209739685,0.0013708968957265,['CatBoost_r78_BAG_L1'],,0,
tecator,1,Portfolio-N2 metalearning (ensemble),2.372093781410848,688.5,1.0,353.9934012889862,0.001498540242513,['CatBoost_r78_BAG_L1'],,0,
tecator,2,Portfolio-N2 metalearning (ensemble),1.714955122835917,443.5,0.80315074187115,389.2315514087677,0.002443661292394,['CatBoost_r78_BAG_L1'],,0,
tecator,0,Portfolio-N3 metalearning (ensemble),1.0171448490253618,165.5,0.6194072707206787,323.81422209739685,0.0013708968957265,['CatBoost_r78_BAG_L1'],,0,
tecator,1,Portfolio-N3 metalearning (ensemble),2.372093781410848,688.5,1.0,353.9934012889862,0.001498540242513,['CatBoost_r78_BAG_L1'],,0,
tecator,2,Portfolio-N3 metalearning (ensemble),1.714955122835917,443.5,0.80315074187115,389.2315514087677,0.002443661292394,['CatBoost_r78_BAG_L1'],,0,
us_crime,0,Portfolio-N2 metalearning (ensemble),0.1301470664293472,507.3348496968499,0.8151158839620389,49.00475597381592,0.0022822050536527,"['XGBoost_r118_BAG_L1', 'NeuralNetTorch_r68_BAG_L1']",Portfolio-0-PS2-ES20-S0,0,
us_crime,1,Portfolio-N2 metalearning (ensemble),0.1409607722992313,947.260718252356,1.0,56.98149561882019,0.0026461640475625,"['XGBoost_r118_BAG_L1', 'NeuralNetTorch_r68_BAG_L1']",Portfolio-0-PS2-ES20-S0,0,
us_crime,2,Portfolio-N2 metalearning (ensemble),0.1350497250467066,389.1980219719183,0.695575118529377,51.71298408508301,0.0024724257745617,"['XGBoost_r118_BAG_L1', 'NeuralNetTorch_r68_BAG_L1']",Portfolio-0-PS2-ES20-S0,0,
us_crime,0,Portfolio-N3 metalearning (ensemble),0.1255227451940624,24.48340828808441,0.206938953033384,57.051317691802986,0.000741199600541,"['XGBoost_r139_BAG_L1', 'XGBoost_r58_BAG_L1', 'LightGBM_r195_BAG_L1']",Portfolio-9-PS3-ES20-S0,0,
us_crime,1,Portfolio-N3 metalearning (ensemble),0.1338679343679045,94.41347185982464,0.3804913183515957,56.92519927024842,0.0009741622920977,"['XGBoost_r139_BAG_L1', 'XGBoost_r58_BAG_L1', 'LightGBM_r195_BAG_L1']",Portfolio-9-PS3-ES20-S0,0,
us_crime,2,Portfolio-N3 metalearning (ensemble),0.1340584422558792,289.08763102309126,0.5939630372882468,48.24087476730347,0.0018932659145343,"['XGBoost_r139_BAG_L1', 'XGBoost_r58_BAG_L1', 'LightGBM_r195_BAG_L1']",Portfolio-9-PS3-ES20-S0,0,
Australian,0,Portfolio-N2 (ensemble),0.0492359932088285,549.2386363636364,0.933333333333337,21.29140520095825,0.0001679918040399,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Australian,1,Portfolio-N2 (ensemble),0.0747028862478778,192.0,0.6111111111111135,10.35952854156494,0.0012227072232011,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Australian,2,Portfolio-N2 (ensemble),0.0730050933786078,371.00000000000006,0.7600000000000041,7.833299875259399,0.0014375154522881,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Australian,0,Portfolio-N3 (ensemble),0.0483870967741935,481.34090909090907,0.9000000000000011,22.38429069519043,0.0024094892584757,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
Australian,1,Portfolio-N3 (ensemble),0.0755517826825127,216.32142857142856,0.6666666666666657,11.34366536140442,0.0020888680997101,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
Australian,2,Portfolio-N3 (ensemble),0.0687606112054329,177.00000000008924,0.5600000000000052,8.860277891159058,0.0023938780245572,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
MIP-2016-regression,0,Portfolio-N2 (ensemble),19571.865229347382,586.0572800844785,0.9823787530243866,158.54439902305603,0.0033372542180052,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
MIP-2016-regression,1,Portfolio-N2 (ensemble),22854.951370885014,500.3779750978428,0.6742546532501082,179.65693712234497,0.0033788309184782,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
MIP-2016-regression,2,Portfolio-N2 (ensemble),19050.002286108316,54.12456623854565,0.3319264060553505,170.38216185569763,0.0033184147756033,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
MIP-2016-regression,0,Portfolio-N3 (ensemble),19313.970340545304,486.33556113251007,0.9021823128941118,163.65950655937195,0.0042744557791893,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,0,
MIP-2016-regression,1,Portfolio-N3 (ensemble),22558.25970413118,447.3792212287951,0.6015677171083416,185.90642476081848,0.0013691810292933,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,0,
MIP-2016-regression,2,Portfolio-N3 (ensemble),19152.637842797416,85.35202689469293,0.3774637059237659,177.43823075294495,0.0041567229349677,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,0,
Moneyball,0,Portfolio-N2 (ensemble),19.68574274593096,27.16716654092515,0.2765628150507848,63.52991986274719,0.0006297211368362,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Moneyball,1,Portfolio-N2 (ensemble),22.271319354341784,51.191886957202485,0.3792834348769776,42.437394857406616,0.0005816078031217,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Moneyball,2,Portfolio-N2 (ensemble),21.30778998841132,112.35224289554574,0.5503557714321883,36.23354959487915,0.0004227652952268,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
Moneyball,0,Portfolio-N3 (ensemble),19.68574274593096,27.16716654092515,0.2765628150507848,65.27558159828186,0.0006297211368362,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
Moneyball,1,Portfolio-N3 (ensemble),22.368439805214365,60.48521649147149,0.407721347180443,43.991278409957886,0.0015430636220163,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
Moneyball,2,Portfolio-N3 (ensemble),21.30778998841132,112.35224289554574,0.5503557714321883,38.89246654510498,0.0004227652952268,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
arcene,0,Portfolio-N2 (ensemble),0.25,859.0,1.0,1967.0052678585048,2.078688073158264,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arcene,1,Portfolio-N2 (ensemble),0.0,376.0,0.0,1005.3237762451172,1.8434695482254029,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arcene,2,Portfolio-N2 (ensemble),0.0,392.0,0.0,1151.6115047931671,1.905150556564331,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arcene,0,Portfolio-N3 (ensemble),0.25,859.0,1.0,1987.162136554718,2.1054558038711546,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
arcene,1,Portfolio-N3 (ensemble),0.0,376.0,0.0,1030.0777995586395,1.8700374603271483,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
arcene,2,Portfolio-N3 (ensemble),0.0,392.0,0.0,1173.2418882846832,1.934917616844177,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
arsenic-female-bladder,0,Portfolio-N2 (ensemble),0.1510416666666666,13.499936008190945,0.2272727272727272,9.272172212600708,0.0012769383479955,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arsenic-female-bladder,1,Portfolio-N2 (ensemble),0.1770833333333333,986.0,1.0,8.921997547149658,0.0012395548266033,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arsenic-female-bladder,2,Portfolio-N2 (ensemble),0.1536458333333333,96.375,0.3684210526315801,21.10320496559143,0.0010773363608153,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
arsenic-female-bladder,0,Portfolio-N3 (ensemble),0.1614583333333333,57.000000000000014,0.4090909090909102,9.967756509780884,0.0017452069386598,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,0,
arsenic-female-bladder,1,Portfolio-N3 (ensemble),0.1744791666666666,972.250016001024,1.0,9.342302083969116,0.0026370928837702,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,0,
arsenic-female-bladder,2,Portfolio-N3 (ensemble),0.2109375,270.5,0.754385964912281,22.122074127197266,0.0015977798079761,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,0,
autoUniv-au7-700,0,Portfolio-N2 (ensemble),0.9733195900917052,557.4990746282031,0.9817200607913336,11.77606201171875,0.0001678262438092,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
autoUniv-au7-700,1,Portfolio-N2 (ensemble),0.9149948954582214,549.1615656438696,0.9557964602585624,14.989416360855104,0.0007010664258684,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
autoUniv-au7-700,2,Portfolio-N2 (ensemble),0.9926214814186096,663.3250432465472,1.0,24.42144227027893,0.0007040534700665,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
autoUniv-au7-700,0,Portfolio-N3 (ensemble),0.9733195900917052,557.4990746282031,0.9817200607913336,14.321765184402466,0.0001678262438092,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,0,
autoUniv-au7-700,1,Portfolio-N3 (ensemble),0.9149948954582214,549.1615656438696,0.9557964602585624,17.419036865234375,0.0007010664258684,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,0,
autoUniv-au7-700,2,Portfolio-N3 (ensemble),0.9926214814186096,663.3250432465472,1.0,27.133566617965705,0.0007040534700665,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,0,
balance-scale,0,Portfolio-N2 (ensemble),0.1373937577009201,268.4998667773285,0.6199616377206015,50.823132038116455,0.0006346321105957,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
balance-scale,1,Portfolio-N2 (ensemble),0.1934738308191299,172.49995715389298,0.5223005572639333,56.86373019218445,0.0004593200683593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
balance-scale,2,Portfolio-N2 (ensemble),0.1965022832155227,298.49996269875214,0.6230684425121285,56.35977506637573,0.0004718627929687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
balance-scale,0,Portfolio-N3 (ensemble),0.1373937577009201,268.4998667773285,0.6199616377206015,52.72598075866699,0.0006346321105957,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
balance-scale,1,Portfolio-N3 (ensemble),0.1934738308191299,172.49995715389298,0.5223005572639333,58.81886148452759,0.0004593200683593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
balance-scale,2,Portfolio-N3 (ensemble),0.1965022832155227,298.49996269875214,0.6230684425121285,58.24258494377136,0.0004718627929687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
blood-transfusion-service-center,0,Portfolio-N2 (ensemble),0.2558479532163743,692.5,1.0,6.069888114929199,0.0007689445414006,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
blood-transfusion-service-center,1,Portfolio-N2 (ensemble),0.1466861598440545,483.1666666666667,0.861111111111111,6.513042211532594,0.0007336598666593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
blood-transfusion-service-center,2,Portfolio-N2 (ensemble),0.3060428849902534,201.00000000000003,0.7333328533324709,5.874585866928101,0.0007446564455083,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
blood-transfusion-service-center,0,Portfolio-N3 (ensemble),0.2558479532163743,692.5,1.0,6.729389429092407,0.0007689445414006,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
blood-transfusion-service-center,1,Portfolio-N3 (ensemble),0.1466861598440545,483.1666666666667,0.861111111111111,7.145864486694337,0.0007336598666593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
blood-transfusion-service-center,2,Portfolio-N3 (ensemble),0.3060428849902534,201.00000000000003,0.7333328533324709,6.533731460571289,0.0007446564455083,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston,0,Portfolio-N2 (ensemble),1.7583652981683584,177.14886944473344,0.4421807260841655,66.85002779960632,0.0020319906619226,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston,1,Portfolio-N2 (ensemble),2.5009662235063623,21.278461119187902,0.2971986694973381,71.3040943145752,0.001783517038398,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston,2,Portfolio-N2 (ensemble),2.169243861024267,402.2376280789696,0.5260411255874576,60.57058334350586,0.0016123409798964,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston,0,Portfolio-N3 (ensemble),1.7583652981683584,177.14886944473344,0.4421807260841655,68.78589296340942,0.0020319906619226,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston,1,Portfolio-N3 (ensemble),2.5120425602270937,26.22039044431505,0.3083049936514149,75.54388332366943,0.0058427535498094,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston,2,Portfolio-N3 (ensemble),2.1761059024177363,416.0574978695364,0.5382681724322643,65.22893738746643,0.0078305048433687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston_corrected,0,Portfolio-N2 (ensemble),0.0248447204968944,269.0000000002793,0.7777745184707201,9.537930488586426,0.0017239265291115,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston_corrected,1,Portfolio-N2 (ensemble),0.0559006211180124,271.0000000000183,0.7999999999999973,8.15462613105774,0.0016359378226659,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston_corrected,2,Portfolio-N2 (ensemble),0.0170807453416148,652.3879310344828,1.0,10.903574228286743,0.0021384544523336,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,0,
boston_corrected,0,Portfolio-N3 (ensemble),0.0326086956521739,709.0000000000798,1.0,10.30316686630249,0.0024670103321903,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston_corrected,1,Portfolio-N3 (ensemble),0.0559006211180124,271.0000000000183,0.7999999999999973,9.013206005096436,0.0023868621102432,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
boston_corrected,2,Portfolio-N3 (ensemble),0.0155279503105589,409.1329479768786,0.9999999999999716,11.673214435577393,0.0029203071895794,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,0,
