,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,dataset
158,0.7537019921955227,0.0181352211785814,0.7218696515369343,0.021306890463923363,0.7583271719038818,0.011731378518644715,0.7605466557130143,0.013089835511974632,0.9043304579995892,0.006920929101789485,0.7394536865886219,0.009500928171788008,0.7394536865886219,0.009500928171788008,phoneme
159,0.5199999999999999,0.03126943839882287,0.554,0.10024414640710394,0.506,0.056607812574276745,0.5520000000000002,0.0500666222813829,0.5820000000000001,0.06629898608240971,0.5219999999999999,0.022010098692292257,0.5219999999999999,0.022010098692292257,pm10
160,0.6228,0.00028109134757049167,0.5085333333333333,0.04866798577613597,0.7931333333333332,0.004899483469877733,0.3767333333333333,0.009835436058921634,0.8529333333333333,0.008989431380416071,0.6228,0.00028109134757049167,0.6228,0.00028109134757049167,pol
161,0.5065002705627706,0.008898854014231917,0.5049580627705628,0.028116792339004333,0.4815523538961039,0.021432392020838822,0.48596929112554116,0.014981008473649892,0.5083035714285714,0.026660135685105273,0.501038961038961,0.00219032218886119,0.4997362012987012,0.005748591416607873,pollen
162,0.9635524821730422,8.520189835990977e-06,0.9283738034362576,0.0631700716780775,,,,,,,0.9635524821730422,8.520189835990977e-06,0.9635524821730422,8.520189835990977e-06,porto-seguro
163,0.6553966764942375,0.012595093221064798,0.4901130170642366,0.014622400127524467,0.6456307513624586,0.017804464192250857,0.6458746538014831,0.017115845305612123,0.5513919413919414,0.020748543765150437,0.49694541231126593,0.017272361816510116,0.5021975043926263,0.009348605589651459,puma32H
164,0.698729563119807,0.01979274604220257,0.5772636171416659,0.027653056488438844,0.8270264153190983,0.007678149788561628,0.8272701688555346,0.007670655260227413,0.7454845290211144,0.01590132745496234,0.6623526608892463,0.015752187660684123,0.500854403049525,0.007446956795828551,puma8NH
165,0.7404043126684636,0.1001316529918959,0.6957232704402516,0.05031377372276598,0.8482300089847261,0.05790446268574821,0.7174213836477987,0.03804862485624769,0.7837286612758311,0.0576602048579154,0.6625696316262355,0.003660949683869525,0.6625696316262355,0.003660949683869525,qsar-biodeg
166,,,,,,,,,,,,,,,quake
167,0.6078378378378378,0.012316340072168907,0.5904054054054054,0.01263591797931345,0.7618918918918919,0.014704292441876153,0.9795945945945945,0.005819359589087812,0.7504054054054053,0.015447889368278839,0.6006756756756756,0.014333245564592183,0.600945945945946,0.015075628407106845,ringnorm
168,0.8772156862745097,0.11586809684159259,0.8005098039215686,0.09988913500766625,0.8379607843137254,0.09600233525574672,0.8301960784313727,0.0978743712180582,0.7989411764705883,0.08300932525805985,0.6179215686274511,0.07418022510693614,0.6336078431372549,0.08115869212661186,rmftsa_ladata
